business_time,business_job_openings,business_review,plat_customer_support_cnt_t3m,plat_dashboard_cnt_t3m,plat_trsct_acct_flag,plat_saving_acct_flag,plat_login_cnt_t1m,fin_revenue,fin_profit,fin_assets,fin_liabilities,tran_vol_t1m,tran_vol_t3m,tran_cnt_t3m,tran_inflow_t3m,tran_outflow_t3m,credit_score,credit_lines_cnt,credit_current_amt,credit_default_cnt_t12m,credit_inquiry_cnt_t3m,credit_court_cnt_t12m,loan_amount,loan_late_repayment_cnt,loan_interest_rate,loan_utilization_amount,drv_income_pm_avg_t3m,drv_profit_margin_rate,drv_asset_liability_rate,drv_loan_util_rate,drv_inflow_outflow_rate_t3m,drv_tran_vol_std_t12m,drv_inflow_std_t6m,drv_trans_vol_prop_t1t3,business_industry_manufacturing,business_industry_retail,business_industry_services,business_structure_company,business_location_urban
12,6,4,1,0,1,0,17,41481,3878,269421,60758,5930,19739,188,11572,10624,505,3,31962,0,2,0,21307,0,0.2,2770,316.0,0.09348858513536318,4.434329635603542,0.1300042239639555,1.0892319277108433,335.448383100827,940.0986078992297,0.3004204873600486,False,False,True,False,False
8,9,3,1,1,1,0,7,51225,8735,136057,31727,6227,12519,408,12330,13114,514,5,458835,0,0,0,28171,0,0.14,4773,-261.3333333333333,0.17052220595412396,4.288366375642197,0.16942955521635725,0.940216562452341,803.5827486754415,367.33916411348497,0.4974039460020768,False,False,True,False,True
14,9,2,0,1,1,1,16,274413,69176,2420114,281974,29492,74909,2188,67718,79321,603,3,156738,0,0,0,22685,1,0.17,8223,-3867.6666666666665,0.252087182458557,8.58275585692298,0.36248622437734185,0.8537209566193064,17.82786407248782,720.701806150874,0.3937043612917006,True,False,False,False,False
6,9,4,0,1,1,1,16,59818,9058,143894,55125,2665,9482,405,17859,20091,514,3,123810,0,0,0,34330,1,0.17,8411,-744.0,0.151425992176268,2.6103219954648527,0.24500436935624817,0.888905480065701,602.891743531991,432.0533881471886,0.28105884834423117,False,False,False,False,True
16,9,4,0,0,1,0,14,58789,10586,241812,34577,7560,29507,0,13503,11492,515,1,92256,0,1,0,47042,0,0.13,11525,670.3333333333334,0.18006769973974723,6.993434942302687,0.24499383529611837,1.1749912982944657,209.08691433983773,615.0297237788209,0.2562103907547362,False,False,False,False,True
14,6,3,1,0,0,1,10,51689,13310,466776,128797,3617,16505,0,14146,13818,518,7,150962,0,0,1,21375,0,0.17,610,109.33333333333333,0.25750159608427325,3.6241216798527915,0.02853801169590643,1.0237371544362426,626.5760482470338,517.3644970442933,0.2191457134201757,False,True,False,False,False
8,0,5,1,1,1,0,7,955618,85853,4138828,707244,60909,325274,0,225362,220288,621,7,42371,0,1,0,38717,1,0.11,2484,1691.3333333333333,0.0898402918320919,5.852051060171596,0.06415786347082676,1.0230334834398604,179.03408342915594,934.6139759110583,0.18725443779705725,False,True,False,False,False
2,8,1,2,1,0,1,14,46665,8577,438515,127591,2188,9626,303,10767,8927,514,8,342288,0,0,0,27707,0,0.12,8312,613.3333333333334,0.18379942140790742,3.4368803442249063,0.299996390803768,1.2061162764646578,215.87728914585858,433.5189103839734,0.2273010596301683,False,False,False,False,False
14,1,2,0,0,1,0,12,45674,3140,325492,129709,4873,12139,0,9179,8071,504,5,429145,0,1,0,25504,1,0.15,2040,369.3333333333333,0.06874808424924465,2.5094018148316617,0.0799874529485571,1.1372816255730394,920.2698718933332,714.6454315536569,0.40143339649064996,False,True,False,True,False
17,3,2,1,0,1,1,11,40039,6450,189781,45794,6390,16135,336,8390,9179,511,9,741996,0,0,0,27913,2,0.11,1256,-263.0,0.16109293438897077,4.144232868934795,0.04499695482391717,0.9140429240658023,185.39486403867122,736.8253955675269,0.3960334676169817,False,False,True,False,False
17,2,1,0,3,1,0,6,310796,88672,1475240,465552,30729,138351,0,91035,94714,648,4,159024,1,0,0,47131,0,0.15,20325,-1226.3333333333333,0.28530611719584553,3.168797470529608,0.43124482824467975,0.9611567455708765,968.9179598057483,655.6963984933217,0.22210898367196477,True,False,False,True,False
14,7,2,0,0,1,0,8,308375,80822,966554,471649,44782,105543,0,63619,62981,606,5,498860,0,1,0,31535,0,0.14,5473,212.66666666666666,0.2620899878394812,2.0493078539337515,0.1735531948628508,1.010130039218177,855.5159648163329,414.596290594741,0.4243009958026586,True,False,False,True,True
11,1,2,0,1,1,1,14,306120,79177,2397552,441956,24204,87251,0,64454,54485,595,1,43366,0,0,0,16253,0,0.13,2898,3323.0,0.2586469358421534,5.424865823747161,0.17830554359195225,1.1829677892998074,354.3231702629497,661.5148086056012,0.2774065626754994,False,True,False,True,False
15,5,4,0,1,1,0,8,817936,93671,6242095,2446557,58438,114333,4612,206148,185609,646,9,292104,0,1,0,16534,0,0.11,3637,6846.333333333333,0.11452118503159171,2.5513793465674417,0.21997096891254386,1.110657349589729,827.4033829630669,719.4146479204791,0.5111210236764538,False,True,False,True,False
16,4,4,0,1,1,0,9,55258,8797,443877,218688,3782,14560,345,12331,11001,513,3,230250,0,0,1,14281,0,0.13,1714,443.3333333333333,0.15919866806616237,2.0297272827041266,0.12001960647013514,1.1208981001727116,283.25274396388687,447.8978783571269,0.2597527472527473,False,False,False,False,False
16,4,4,0,0,1,1,7,46419,2577,137479,53433,7336,21726,0,12190,14209,503,4,217676,0,2,0,4751,1,0.13,1524,-673.0,0.05551606023395592,2.5729230999569555,0.3207745737739423,0.8579069603772257,183.6237773957129,185.6850915636511,0.33765994660775106,False,False,True,False,True
11,5,4,0,0,0,0,12,1006543,294086,9645421,3732659,149293,706374,0,258880,256038,840,2,111800,0,0,0,37636,0,0.18,2729,947.3333333333334,0.2921743035319902,2.5840616568510546,0.07251036241896057,1.0110999148563886,161.5088988503871,309.6217554732124,0.21135121054851963,False,True,False,False,False
12,9,2,0,1,1,0,13,277505,59027,1761337,823358,25598,89154,0,56378,58632,567,7,209762,0,0,0,39366,0,0.15,17715,-751.3333333333334,0.21270607736797534,2.139211618761219,0.4500076207895138,0.961556829035339,758.7440109783945,87.72833107618206,0.28712116113690916,True,False,False,False,True
4,2,2,1,0,1,0,17,57302,8822,415129,62129,6338,24680,460,13751,11400,515,2,146624,1,0,0,34031,1,0.17,652,783.6666666666666,0.15395623189417473,6.681726729868499,0.01915900208633305,1.2062280701754386,620.0243291948958,309.4503108761338,0.25680713128038896,True,False,False,False,False
15,8,5,0,2,1,0,14,58304,10290,292145,75020,5505,29102,0,15911,14191,514,9,369171,0,1,0,14892,0,0.15,589,573.3333333333334,0.17648874862788144,3.8942282058117836,0.03955143701316143,1.121203579733634,824.397266761915,338.33966529846657,0.18916225688956084,False,False,True,True,False
2,6,2,0,1,1,0,10,55565,5522,262471,90437,5867,17606,272,12091,11666,507,5,223655,0,1,0,29804,0,0.15,29804,141.66666666666666,0.09937910555205615,2.9022523966960425,1.0,1.0364306531801817,419.7526743917087,676.5095514459357,0.3332386686356924,False,False,True,False,False
7,1,2,0,1,1,1,13,243542,56982,1239009,228755,39930,63983,2432,64107,51490,583,7,424753,0,0,1,35398,0,0.1,21475,4205.666666666667,0.23397196376805643,5.416314397499508,0.606672693372507,1.245037871431346,995.8749961594594,689.1840810546099,0.6240720191300815,False,False,False,False,False
10,0,5,0,0,1,1,16,45293,9767,152546,51616,5221,6507,0,12107,11112,516,2,38426,0,0,0,8470,0,0.16,2880,331.6666666666667,0.2156403859316009,2.955401425914445,0.3400236127508855,1.0895428365730742,52.60178795780968,995.9361148624688,0.8023666820347318,False,False,True,True,False
9,2,5,1,0,1,0,8,341341,66209,1946174,513572,53455,170017,0,74811,86539,611,8,798704,0,0,0,32187,0,0.18,7644,-3909.3333333333335,0.19396732299958105,3.7894861869416556,0.23748718426694007,0.8644772876968766,532.4022051988935,72.60429870686136,0.31440973549703854,False,False,True,True,False
2,6,1,1,0,1,1,13,54032,10590,208372,86115,6620,35058,353,13418,14207,516,7,590849,0,2,1,47070,0,0.19,4354,-263.0,0.19599496594610602,2.4196945944376704,0.09250053112385809,0.9444639966213838,48.58571897419273,681.0118497678889,0.18882993895829767,False,False,False,True,False
16,1,5,0,0,1,0,15,51205,6859,358940,126200,4969,9804,0,11608,9752,511,7,547498,0,0,0,45929,0,0.1,4669,618.6666666666666,0.1339517625231911,2.844215530903328,0.10165690522327941,1.1903199343724364,161.84372025304617,676.6544109878317,0.5068339453284374,False,False,False,False,True
13,8,2,0,2,1,0,17,43319,10611,93339,20401,6331,26846,0,9263,7928,516,2,88230,0,0,0,29114,0,0.1,4755,445.0,0.2449502527759182,4.575216901132298,0.16332348698220786,1.168390514631685,908.4539374685602,733.9439495182202,0.2358265663413544,False,False,True,False,False
5,0,5,1,3,1,1,17,58196,10860,577655,72140,5850,12763,167,16419,15512,518,2,185598,0,1,0,47091,1,0.17,3009,302.3333333333333,0.18661076362636608,8.007416135292488,0.06389756004332038,1.0584708612686953,791.0372046912826,816.4736083450945,0.4583561858497219,False,False,False,False,True
17,8,5,1,0,1,1,6,1175528,220818,8880056,2116269,131409,622894,2889,266899,277685,759,9,133047,0,0,0,47472,1,0.16,5608,-3595.3333333333335,0.18784580205660775,4.196090383594902,0.11813279406808223,0.9611574265804779,476.47331410766213,426.32910491093156,0.21096526856897,False,False,True,False,False
4,3,3,0,0,1,0,10,331745,43395,2540502,604277,37701,162089,0,85355,73958,565,6,422454,0,1,0,8785,0,0.1,2892,3799.0,0.13080830155691872,4.20420105349037,0.32919749573136026,1.154100976229752,509.6134635068793,666.9261704357132,0.23259443885766462,False,False,False,False,False
9,4,2,0,1,0,0,4,325347,77215,2853928,869145,14240,40076,668,68399,57481,591,5,391380,0,1,0,5165,0,0.18,1913,3639.3333333333335,0.23733121866806825,3.2836040016337895,0.370377541142304,1.189941023990536,589.0412772963127,345.69302539052705,0.35532488272282664,False,False,True,False,False
11,6,4,0,1,0,1,14,52708,5827,128712,20390,8587,12683,0,14331,16699,509,8,673896,0,1,0,12826,2,0.12,1419,-789.3333333333334,0.11055247780223117,6.312506130456106,0.11063464837049743,0.858195101503084,351.18492322326864,842.6665970138441,0.677048017030671,False,True,False,False,False
16,1,4,0,0,1,0,7,43986,9664,100090,17392,5122,12478,520,10643,11211,513,4,381412,0,0,0,20536,0,0.19,7701,-189.33333333333334,0.21970627017687447,5.754944802207912,0.375,0.9493354740879494,21.233631289561238,20.913915597475018,0.41048244911043436,False,False,False,False,False
10,3,4,0,0,1,1,14,51801,13818,302948,39440,4722,21077,0,10362,11838,518,5,165615,0,1,0,49330,1,0.18,9537,-492.0,0.2667516071118318,7.681237322515213,0.19333063044800325,0.8753167764825139,30.79937195446125,926.9388316212513,0.22403567870190255,True,False,False,False,False
10,0,3,1,1,1,0,17,47970,10633,275239,116557,6612,27284,0,13276,14208,517,1,90286,0,0,0,10034,0,0.12,4641,-310.6666666666667,0.22165937043985826,2.361411155057182,0.4625274068168228,0.9344031531531531,21.475654013781043,983.7851573089414,0.24233983286908078,False,False,True,False,False
8,6,5,0,0,1,0,15,55460,12275,140827,65669,4274,6531,0,15147,13865,515,4,183956,0,2,0,42704,0,0.18,3025,427.3333333333333,0.2213306887847097,2.1444974036455555,0.07083645560134882,1.0924630364226469,753.365703441888,496.5991543740289,0.6544173939672332,False,False,True,False,False
4,7,3,0,0,1,0,12,58749,10356,184011,80912,6331,18574,0,17429,17305,514,1,57577,0,0,0,39370,1,0.15,26575,41.333333333333336,0.17627534085686564,2.2742114890251135,0.6750063500127,1.007165559086969,619.7980505070259,974.3071113177061,0.3408528049962313,False,False,True,True,False
6,1,2,0,0,0,0,7,341404,80028,3243524,497509,40591,62676,622,68923,65498,610,4,120520,0,2,0,32195,0,0.11,1959,1141.6666666666667,0.23440850136495178,6.519528289940483,0.06084795775741575,1.0522916730281842,810.4493513744502,591.9297659823854,0.6476322675346226,False,True,False,False,False
2,3,2,1,0,1,0,5,53438,9812,279237,104299,5637,6574,0,12262,14085,512,8,57176,0,1,0,1697,0,0.11,1273,-607.6666666666666,0.18361465623713463,2.677273991121679,0.7501473187978787,0.8705715299964502,44.01574996862534,540.0639642689481,0.8574688165500456,False,True,False,False,False
13,3,1,0,0,1,0,18,42390,5017,414897,117318,6727,9718,588,12282,12129,506,6,89904,0,3,1,6526,0,0.1,143,51.0,0.11835338523236612,3.536516135631361,0.021912350597609563,1.0126143952510511,875.5345536029722,90.44101161586649,0.6922206215270632,False,True,False,False,False
3,4,4,1,1,1,0,13,47605,11569,237294,74709,5840,27521,273,9884,9291,519,2,196208,0,0,0,42642,0,0.1,19189,197.66666666666666,0.24302069110387564,3.176243826045055,0.45000234510576426,1.0638252071897536,841.7530687038626,220.499602948941,0.21220159151193635,True,False,False,False,False
5,7,4,2,0,1,1,5,331249,83442,1909290,655116,48996,61427,2090,79553,69986,639,7,304619,0,0,0,8756,0,0.13,8756,3189.0,0.25190113781475565,2.914430421482608,1.0,1.1366987683250935,308.0327614302681,172.3349952831793,0.7976297068064532,False,False,True,True,True
11,9,2,0,2,1,1,9,332091,65026,976748,344406,38143,161169,1670,89815,100842,609,5,218940,0,0,0,42830,0,0.14,8352,-3675.6666666666665,0.19580777557958512,2.8360365382716908,0.19500350221807145,0.8906507209297714,379.9277339097762,439.1420732820703,0.23666461912650696,False,False,True,True,False
18,3,3,0,0,1,1,6,49868,11174,291124,57702,5413,11850,0,12887,12420,514,1,76146,0,3,0,34926,0,0.18,3231,155.66666666666666,0.22407154888906713,5.045301722643929,0.09250987802783027,1.0376006441223833,516.8053570071078,877.7676841331801,0.45679324894514767,False,False,True,False,True
5,5,3,0,0,1,1,18,41131,9143,254749,31888,6123,17501,0,8766,7197,512,3,145680,1,0,0,32235,1,0.13,4692,523.0,0.22228975711750262,7.988867285499247,0.1455560725919032,1.2180075031263027,185.2526571666877,404.11085235048637,0.3498657219587452,False,True,False,True,False
8,2,4,0,1,1,0,10,57399,11898,367674,181552,7205,21410,253,13630,14320,515,1,99591,0,1,0,18551,0,0.12,397,-230.0,0.20728584121674593,2.025171851590729,0.02140046358686863,0.9518156424581006,147.9122237521071,956.3323398030662,0.3365249883232134,True,False,False,False,False
7,6,4,1,0,1,1,18,44879,11607,251203,97181,7176,31295,0,10284,12133,519,1,29210,0,0,0,42982,0,0.12,2436,-616.3333333333334,0.25862875732525237,2.5848982825861024,0.056674887162067845,0.8476057034533916,48.155441319813754,475.55181625457533,0.22930180540022368,False,False,True,False,False
8,5,2,0,0,0,0,10,57253,12854,206523,43215,4525,21108,162,15221,12596,518,5,66030,0,0,2,29349,0,0.12,3962,875.0,0.2245122526330498,4.778965636931621,0.13499608163821594,1.2083994919021912,642.471355426452,837.5263703614896,0.214373697176426,True,False,False,True,True
2,7,2,0,0,0,1,5,47334,3632,437787,166058,4359,24336,396,13437,10833,505,6,71982,0,1,0,17784,0,0.11,1074,868.0,0.07673131364346981,2.636349950017464,0.06039136302294197,1.2403766269731376,548.5504428310315,886.4746957965184,0.1791173570019724,True,False,False,False,False
13,8,4,0,1,0,0,14,45765,5030,420805,138778,4466,7986,0,10937,10949,507,5,152445,0,0,0,33458,0,0.12,4535,-4.0,0.10990931934884737,3.0322169219905173,0.13554306892223086,0.9989040094985844,255.4533173510234,582.1005639488382,0.559228650137741,False,False,False,False,False
12,0,2,1,0,1,1,15,270282,41423,2158257,241490,41133,61688,0,80867,94537,563,4,324440,0,1,0,33063,2,0.19,2955,-4556.666666666667,0.15325844858333149,8.937252060126713,0.08937482987024771,0.8554005310090229,24.249213478816923,152.87370574424463,0.6667909479963688,True,False,False,True,False
1,0,2,0,0,1,1,9,55317,5612,512603,90020,5138,11000,222,15272,14546,509,8,550432,0,0,1,29692,1,0.18,12495,242.0,0.10145163331344795,5.694323483670296,0.42082042300956485,1.0499106283514368,778.4311008161637,64.41829684214406,0.4670909090909091,False,True,False,True,False
15,2,5,0,1,1,0,12,53824,5791,132841,41301,8666,39153,165,15187,17835,510,5,417485,0,1,1,33056,1,0.12,6281,-882.6666666666666,0.10759140903686087,3.2164112249098085,0.19001089060987417,0.8515278945892907,157.23849998093942,87.35653310506287,0.22133680688580695,False,False,True,False,True
14,3,5,0,0,1,0,15,44555,4803,427946,206370,5198,28747,337,8985,8032,507,6,14724,0,0,1,2305,0,0.13,411,317.6666666666667,0.10779934911906633,2.0736831903861996,0.17830802603036877,1.1186503984063745,780.5845599611523,949.5959216520672,0.18081886805579714,False,False,False,False,False
19,8,2,0,0,1,1,11,299789,20033,678183,175632,42650,122405,0,75150,63427,530,6,365196,0,0,0,18666,2,0.17,12506,3907.6666666666665,0.0668236659784048,3.8613863077343535,0.6699882138647809,1.1848266511107257,779.1595811725875,823.3759775756467,0.34843347902454963,False,False,True,False,True
13,7,2,2,0,0,1,16,294472,15756,816250,197499,48329,176223,0,83899,94892,522,5,287855,0,0,0,23554,0,0.14,5202,-3664.3333333333335,0.05350593604824907,4.132932318644651,0.2208542073533158,0.8841525102221472,438.79003164912586,299.48048390889204,0.27424910482740616,False,True,False,True,False
4,1,4,0,1,1,1,12,249340,41891,1919812,599943,26860,33081,744,73439,66512,557,4,291596,0,0,0,37190,0,0.13,8802,2309.0,0.1680075399053501,3.1999906657799158,0.23667652594783545,1.1041466201587684,23.45600737126652,609.0340534168031,0.8119464345092349,False,True,False,False,True
13,3,2,2,2,1,1,18,260097,18706,2499121,1182384,41418,92618,1735,73838,81978,523,3,6687,0,2,1,6930,0,0.15,1265,-2713.3333333333335,0.0719193224066406,2.1136289056685476,0.18253968253968253,0.9007050672131548,603.7425060279664,493.3713910459169,0.44719169060009933,False,False,True,False,False
2,8,4,0,0,0,0,3,57771,11663,244124,103653,8385,47263,146,13662,11034,515,1,19805,0,0,0,40761,2,0.13,1506,876.0,0.20188329784840145,2.355204383857679,0.036947081769338336,1.238172920065253,864.5110194505035,56.7773399791609,0.17741150582908405,False,False,False,True,False
15,4,2,0,2,1,1,12,56290,12275,467168,228940,2631,6302,0,14524,12629,515,6,355008,0,0,0,45216,0,0.18,8648,631.6666666666666,0.2180671522472908,2.040569581549751,0.19125973106864827,1.150051468841555,458.53612822959644,854.316508376986,0.4174865122183434,True,False,False,False,True
10,1,2,0,0,1,0,6,831347,110132,3444220,819431,128117,756690,0,248848,272132,684,5,111250,0,0,2,14066,2,0.12,2313,-7761.333333333333,0.13247416542069676,4.2031848929318025,0.1644390729418456,0.9144385812767334,80.7192364627034,915.1026888894139,0.169312400058148,False,True,False,False,False
6,0,1,0,1,0,1,12,331992,52604,3273440,1247226,22565,30485,0,72420,76506,584,9,459333,0,0,0,48865,0,0.15,6841,-1362.0,0.1584496011952095,2.62457646008021,0.13999795354548245,0.9465924241235981,691.7865027667947,64.03798122964832,0.7402000984090537,True,False,False,True,False
19,9,2,0,1,1,0,17,281928,20811,1132209,435630,27285,128507,0,77063,80814,534,1,44595,0,0,0,38629,0,0.17,7340,-1250.3333333333333,0.07381671916233933,2.5990152193375113,0.1900126847705092,0.9535847749152374,732.3979218835375,46.51598554593217,0.21232306411323898,True,False,False,True,False
15,8,3,1,1,1,0,7,41219,3003,172426,34801,4751,8941,455,11651,12378,504,4,63344,0,1,0,13288,1,0.12,388,-242.33333333333334,0.07285475144957422,4.9546277405821675,0.029199277543648403,0.9412667636128615,992.7892668752628,618.08951150851,0.5313723297170339,True,False,False,False,True
12,2,4,0,1,1,1,17,42371,8208,112907,16346,6527,32166,599,11675,11240,511,6,361602,0,0,0,40361,2,0.12,2893,145.0,0.19371740105260674,6.907316774746115,0.07167810510145933,1.0387010676156583,112.41485956957953,472.210884877584,0.20291612261394018,False,False,False,False,False
12,9,2,0,1,1,1,6,48624,4601,235482,47498,5062,13090,188,10746,12428,507,6,395706,0,0,0,15869,1,0.11,331,-560.6666666666666,0.09462405396512011,4.957724535769927,0.020858277144117462,0.8646604441583521,151.1957191899952,988.3114443888835,0.386707410236822,False,False,False,False,True
1,8,2,0,0,1,0,11,252779,21067,1588320,490353,15625,84423,0,65928,75582,535,8,378992,0,0,0,15643,0,0.18,1643,-3218.0,0.08334157505172503,3.2391358878195913,0.1050310042830659,0.8722711756767484,347.8256584404208,916.9663545100536,0.18507989528919844,False,True,False,False,False
